timestamp,BZN|NO1 > BZN|NO1A [MW],BZN|NO1 > BZN|NO2 [MW],BZN|NO1 > BZN|NO3 [MW],BZN|NO1 > BZN|NO5 [MW],BZN|NO1 > BZN|SE3 [MW],BZN|NO1A > BZN|NO1 [MW],BZN|NO2 > BZN|NO1 [MW],BZN|NO3 > BZN|NO1 [MW],BZN|NO5 > BZN|NO1 [MW],BZN|SE3 > BZN|NO1 [MW]
02.03.2025 16:45 - 02.03.2025 17:00,0.0,1738.0,0.0,0.0,0.0,0.0,0.0,415.0,1620.0,0.0
02.03.2025 17:00 - 02.03.2025 17:15,0.0,1672.0,0.0,0.0,0.0,0.0,0.0,396.0,1519.0,0.0
02.03.2025 17:00 - 02.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0
02.03.2025 17:15 - 02.03.2025 17:30,0.0,1740.0,0.0,0.0,0.0,0.0,0.0,395.0,1634.0,0.0
02.03.2025 17:30 - 02.03.2025 17:45,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,402.0,1658.0,0.0
02.03.2025 17:45 - 02.03.2025 18:00,0.0,1699.0,0.0,0.0,0.0,0.0,0.0,402.0,1656.0,0.0
02.03.2025 18:00 - 02.03.2025 18:15,0.0,1497.0,0.0,0.0,0.0,0.0,0.0,403.0,1641.0,0.0
02.03.2025 18:00 - 02.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0
02.03.2025 18:15 - 02.03.2025 18:30,0.0,1592.0,0.0,0.0,0.0,0.0,0.0,421.0,1664.0,0.0
02.03.2025 18:30 - 02.03.2025 18:45,0.0,1732.0,0.0,0.0,0.0,0.0,0.0,471.0,1602.0,0.0
02.03.2025 18:45 - 02.03.2025 19:00,0.0,1717.0,0.0,0.0,0.0,0.0,0.0,480.0,1580.0,0.0
02.03.2025 19:00 - 02.03.2025 19:15,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,445.0,1707.0,0.0
02.03.2025 19:00 - 02.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0
02.03.2025 19:15 - 02.03.2025 19:30,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,440.0,1706.0,0.0
02.03.2025 19:30 - 02.03.2025 19:45,0.0,1724.0,0.0,0.0,0.0,0.0,0.0,401.0,1709.0,0.0
02.03.2025 19:45 - 02.03.2025 20:00,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,395.0,1694.0,0.0
02.03.2025 20:00 - 02.03.2025 20:15,0.0,1652.0,0.0,0.0,0.0,0.0,0.0,394.0,1640.0,0.0
02.03.2025 20:00 - 02.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0
02.03.2025 20:15 - 02.03.2025 20:30,0.0,1558.0,0.0,0.0,0.0,0.0,0.0,347.0,1708.0,0.0
02.03.2025 20:30 - 02.03.2025 20:45,0.0,1593.0,0.0,0.0,0.0,0.0,0.0,339.0,1718.0,0.0
02.03.2025 20:45 - 02.03.2025 21:00,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,362.0,1682.0,0.0
02.03.2025 21:00 - 02.03.2025 21:15,0.0,1672.0,0.0,0.0,0.0,0.0,0.0,401.0,1580.0,0.0
02.03.2025 21:00 - 02.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.0
02.03.2025 21:15 - 02.03.2025 21:30,0.0,1712.0,0.0,0.0,0.0,0.0,0.0,409.0,1544.0,0.0
02.03.2025 21:30 - 02.03.2025 21:45,0.0,1722.0,0.0,0.0,0.0,0.0,0.0,415.0,1498.0,0.0
02.03.2025 21:45 - 02.03.2025 22:00,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,420.0,1460.0,0.0
02.03.2025 22:00 - 02.03.2025 22:15,0.0,1713.0,0.0,0.0,0.0,0.0,0.0,429.0,1425.0,0.0
02.03.2025 22:00 - 02.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.0
02.03.2025 22:15 - 02.03.2025 22:30,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,394.0,1421.0,0.0
02.03.2025 22:30 - 02.03.2025 22:45,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,370.0,1419.0,0.0
02.03.2025 22:45 - 02.03.2025 23:00,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,350.0,1398.0,0.0
02.03.2025 23:00 - 02.03.2025 23:15,0.0,1935.0,0.0,0.0,0.0,0.0,0.0,354.0,1453.0,0.0
02.03.2025 23:00 - 03.03.2025 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0
02.03.2025 23:15 - 02.03.2025 23:30,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,328.0,1466.0,0.0
02.03.2025 23:30 - 02.03.2025 23:45,0.0,1904.0,0.0,0.0,0.0,0.0,0.0,306.0,1473.0,0.0
02.03.2025 23:45 - 03.03.2025 00:00,0.0,1834.0,0.0,0.0,0.0,0.0,0.0,299.0,1459.0,0.0
03.03.2025 00:00 - 03.03.2025 00:15,0.0,1821.0,0.0,0.0,0.0,0.0,0.0,284.0,1431.0,0.0
03.03.2025 00:00 - 03.03.2025 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0
03.03.2025 00:15 - 03.03.2025 00:30,0.0,1865.0,0.0,0.0,0.0,0.0,0.0,279.0,1410.0,0.0
03.03.2025 00:30 - 03.03.2025 00:45,0.0,1880.0,0.0,0.0,0.0,0.0,0.0,277.0,1388.0,0.0
03.03.2025 00:45 - 03.03.2025 01:00,0.0,1871.0,0.0,0.0,0.0,0.0,0.0,276.0,1375.0,0.0
03.03.2025 01:00 - 03.03.2025 01:15,0.0,1860.0,0.0,0.0,0.0,0.0,0.0,261.0,1403.0,0.0
03.03.2025 01:00 - 03.03.2025 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.0
03.03.2025 01:15 - 03.03.2025 01:30,0.0,1927.0,0.0,0.0,0.0,0.0,0.0,253.0,1420.0,0.0
03.03.2025 01:30 - 03.03.2025 01:45,0.0,1991.0,0.0,0.0,0.0,0.0,0.0,271.0,1350.0,0.0
03.03.2025 01:45 - 03.03.2025 02:00,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,288.0,1310.0,0.0
03.03.2025 02:00 - 03.03.2025 02:15,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,280.0,1298.0,0.0
03.03.2025 02:00 - 03.03.2025 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0
03.03.2025 02:15 - 03.03.2025 02:30,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,289.0,1279.0,0.0
03.03.2025 02:30 - 03.03.2025 02:45,0.0,2066.0,0.0,0.0,0.0,0.0,0.0,303.0,1233.0,0.0
03.03.2025 02:45 - 03.03.2025 03:00,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,292.0,1229.0,0.0
03.03.2025 03:00 - 03.03.2025 03:15,0.0,2041.0,0.0,0.0,0.0,0.0,0.0,282.0,1330.0,0.0
03.03.2025 03:00 - 03.03.2025 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0
03.03.2025 03:15 - 03.03.2025 03:30,0.0,2026.0,0.0,0.0,0.0,0.0,0.0,277.0,1310.0,0.0
03.03.2025 03:30 - 03.03.2025 03:45,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,274.0,1302.0,0.0
03.03.2025 03:45 - 03.03.2025 04:00,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,271.0,1310.0,0.0
03.03.2025 04:00 - 03.03.2025 04:15,0.0,2113.0,0.0,0.0,0.0,0.0,0.0,258.0,1353.0,0.0
03.03.2025 04:00 - 03.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0
03.03.2025 04:15 - 03.03.2025 04:30,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,235.0,1376.0,0.0
03.03.2025 04:30 - 03.03.2025 04:45,0.0,1879.0,0.0,0.0,0.0,0.0,0.0,228.0,1389.0,0.0
03.03.2025 04:45 - 03.03.2025 05:00,0.0,1841.0,0.0,0.0,0.0,0.0,0.0,245.0,1396.0,0.0
03.03.2025 05:00 - 03.03.2025 05:15,0.0,1923.0,0.0,0.0,0.0,0.0,0.0,281.0,1389.0,0.0
03.03.2025 05:00 - 03.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0
03.03.2025 05:15 - 03.03.2025 05:30,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,296.0,1403.0,0.0
03.03.2025 05:30 - 03.03.2025 05:45,0.0,1880.0,0.0,0.0,0.0,0.0,0.0,308.0,1408.0,0.0
03.03.2025 05:45 - 03.03.2025 06:00,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,270.0,1502.0,0.0
03.03.2025 06:00 - 03.03.2025 06:15,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,248.0,1809.0,0.0
03.03.2025 06:00 - 03.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0
03.03.2025 06:15 - 03.03.2025 06:30,0.0,1730.0,0.0,0.0,0.0,0.0,0.0,278.0,1856.0,0.0
03.03.2025 06:30 - 03.03.2025 06:45,0.0,1838.0,0.0,0.0,0.0,0.0,0.0,306.0,1888.0,0.0
03.03.2025 06:45 - 03.03.2025 07:00,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,304.0,1963.0,0.0
03.03.2025 07:00 - 03.03.2025 07:15,0.0,1452.0,0.0,0.0,0.0,0.0,0.0,277.0,1968.0,0.0
03.03.2025 07:00 - 03.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0
03.03.2025 07:15 - 03.03.2025 07:30,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,295.0,1949.0,0.0
03.03.2025 07:30 - 03.03.2025 07:45,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,315.0,1918.0,0.0
03.03.2025 07:45 - 03.03.2025 08:00,0.0,1421.0,0.0,0.0,0.0,0.0,0.0,327.0,1915.0,0.0
03.03.2025 08:00 - 03.03.2025 08:15,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,309.0,1925.0,0.0
03.03.2025 08:00 - 03.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0
03.03.2025 08:15 - 03.03.2025 08:30,0.0,1226.0,0.0,0.0,0.0,0.0,0.0,271.0,1966.0,0.0
03.03.2025 08:30 - 03.03.2025 08:45,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,254.0,1945.0,0.0
03.03.2025 08:45 - 03.03.2025 09:00,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,262.0,1920.0,0.0
03.03.2025 09:00 - 03.03.2025 09:15,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,262.0,1848.0,0.0
03.03.2025 09:00 - 03.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0
03.03.2025 09:15 - 03.03.2025 09:30,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,255.0,1820.0,0.0
03.03.2025 09:30 - 03.03.2025 09:45,0.0,1311.0,0.0,0.0,0.0,0.0,0.0,263.0,1783.0,0.0
03.03.2025 09:45 - 03.03.2025 10:00,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,253.0,1760.0,0.0
03.03.2025 10:00 - 03.03.2025 10:15,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,270.0,1477.0,0.0
03.03.2025 10:00 - 03.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0
03.03.2025 10:15 - 03.03.2025 10:30,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,274.0,1378.0,0.0
03.03.2025 10:30 - 03.03.2025 10:45,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,272.0,1364.0,0.0
03.03.2025 10:45 - 03.03.2025 11:00,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,298.0,1266.0,0.0
03.03.2025 11:00 - 03.03.2025 11:15,0.0,872.0,0.0,0.0,0.0,0.0,0.0,275.0,941.0,0.0
03.03.2025 11:00 - 03.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.0
03.03.2025 11:15 - 03.03.2025 11:30,0.0,749.0,0.0,0.0,0.0,0.0,0.0,230.0,920.0,0.0
03.03.2025 11:30 - 03.03.2025 11:45,0.0,681.0,0.0,0.0,0.0,0.0,0.0,211.0,918.0,0.0
03.03.2025 11:45 - 03.03.2025 12:00,0.0,717.0,0.0,0.0,0.0,0.0,0.0,249.0,832.0,0.0
03.03.2025 12:00 - 03.03.2025 12:15,0.0,292.0,0.0,0.0,0.0,0.0,0.0,239.0,572.0,0.0
03.03.2025 12:00 - 03.03.2025 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0
03.03.2025 12:15 - 03.03.2025 12:30,0.0,157.0,0.0,0.0,0.0,0.0,0.0,223.0,527.0,0.0
03.03.2025 12:30 - 03.03.2025 12:45,0.0,220.0,0.0,0.0,0.0,0.0,0.0,233.0,475.0,0.0
03.03.2025 12:45 - 03.03.2025 13:00,0.0,299.0,0.0,0.0,0.0,0.0,0.0,252.0,441.0,0.0
03.03.2025 13:00 - 03.03.2025 13:15,0.0,603.0,0.0,0.0,0.0,0.0,0.0,234.0,689.0,0.0
03.03.2025 13:00 - 03.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0
03.03.2025 13:15 - 03.03.2025 13:30,0.0,635.0,0.0,0.0,0.0,0.0,0.0,212.0,710.0,0.0
03.03.2025 13:30 - 03.03.2025 13:45,0.0,694.0,0.0,0.0,0.0,0.0,0.0,220.0,690.0,0.0
03.03.2025 13:45 - 03.03.2025 14:00,0.0,832.0,0.0,0.0,0.0,0.0,0.0,251.0,675.0,0.0
03.03.2025 14:00 - 03.03.2025 14:15,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,227.0,1005.0,0.0
03.03.2025 14:00 - 03.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0
03.03.2025 14:15 - 03.03.2025 14:30,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,220.0,1140.0,0.0
03.03.2025 14:30 - 03.03.2025 14:45,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,228.0,1142.0,0.0
03.03.2025 14:45 - 03.03.2025 15:00,0.0,1211.0,0.0,0.0,0.0,0.0,0.0,233.0,1150.0,0.0
03.03.2025 15:00 - 03.03.2025 15:15,0.0,1501.0,0.0,0.0,0.0,0.0,0.0,219.0,1520.0,0.0
03.03.2025 15:00 - 03.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.0
03.03.2025 15:15 - 03.03.2025 15:30,0.0,1507.0,0.0,0.0,0.0,0.0,0.0,217.0,1551.0,0.0
03.03.2025 15:30 - 03.03.2025 15:45,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,246.0,1535.0,0.0
03.03.2025 15:45 - 03.03.2025 16:00,0.0,1643.0,0.0,0.0,0.0,0.0,0.0,275.0,1509.0,0.0
03.03.2025 16:00 - 03.03.2025 16:15,0.0,1708.0,0.0,0.0,0.0,0.0,0.0,266.0,1727.0,0.0
03.03.2025 16:00 - 03.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.0
03.03.2025 16:15 - 03.03.2025 16:30,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,264.0,1775.0,0.0
03.03.2025 16:30 - 03.03.2025 16:45,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,261.0,1820.0,0.0
03.03.2025 16:45 - 03.03.2025 17:00,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,271.0,1829.0,0.0
03.03.2025 17:00 - 03.03.2025 17:15,0.0,1717.0,0.0,0.0,0.0,0.0,0.0,280.0,1804.0,0.0
03.03.2025 17:00 - 03.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.0
03.03.2025 17:15 - 03.03.2025 17:30,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,274.0,1862.0,0.0
03.03.2025 17:30 - 03.03.2025 17:45,0.0,1562.0,0.0,0.0,0.0,0.0,0.0,263.0,1939.0,0.0
03.03.2025 17:45 - 03.03.2025 18:00,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,268.0,1994.0,0.0
03.03.2025 18:00 - 03.03.2025 18:15,0.0,1392.0,0.0,0.0,0.0,0.0,0.0,251.0,1987.0,0.0
03.03.2025 18:00 - 03.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0
03.03.2025 18:15 - 03.03.2025 18:30,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,245.0,1969.0,0.0
03.03.2025 18:30 - 03.03.2025 18:45,0.0,1431.0,0.0,0.0,0.0,0.0,0.0,245.0,1985.0,0.0
03.03.2025 18:45 - 03.03.2025 19:00,0.0,1490.0,0.0,0.0,0.0,0.0,0.0,256.0,1896.0,0.0
03.03.2025 19:00 - 03.03.2025 19:15,0.0,1613.0,0.0,0.0,0.0,0.0,0.0,280.0,1859.0,0.0
03.03.2025 19:00 - 03.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0
03.03.2025 19:15 - 03.03.2025 19:30,0.0,1671.0,0.0,0.0,0.0,0.0,0.0,284.0,1823.0,0.0
03.03.2025 19:30 - 03.03.2025 19:45,0.0,1677.0,0.0,0.0,0.0,0.0,0.0,299.0,1796.0,0.0
03.03.2025 19:45 - 03.03.2025 20:00,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,308.0,1740.0,0.0
03.03.2025 20:00 - 03.03.2025 20:15,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,301.0,1723.0,0.0
03.03.2025 20:00 - 03.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0
03.03.2025 20:15 - 03.03.2025 20:30,0.0,1652.0,0.0,0.0,0.0,0.0,0.0,282.0,1724.0,0.0
03.03.2025 20:30 - 03.03.2025 20:45,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,269.0,1681.0,0.0
03.03.2025 20:45 - 03.03.2025 21:00,0.0,1899.0,0.0,0.0,0.0,0.0,0.0,298.0,1666.0,0.0
03.03.2025 21:00 - 03.03.2025 21:15,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,286.0,1757.0,0.0
03.03.2025 21:00 - 03.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0
03.03.2025 21:15 - 03.03.2025 21:30,0.0,1711.0,0.0,0.0,0.0,0.0,0.0,272.0,1805.0,0.0
03.03.2025 21:30 - 03.03.2025 21:45,0.0,1710.0,0.0,0.0,0.0,0.0,0.0,275.0,1775.0,0.0
03.03.2025 21:45 - 03.03.2025 22:00,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,272.0,1769.0,0.0
03.03.2025 22:00 - 03.03.2025 22:15,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,260.0,1794.0,0.0
03.03.2025 22:00 - 03.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0
03.03.2025 22:15 - 03.03.2025 22:30,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,250.0,1755.0,0.0
03.03.2025 22:30 - 03.03.2025 22:45,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,272.0,1655.0,0.0
03.03.2025 22:45 - 03.03.2025 23:00,0.0,1702.0,0.0,0.0,0.0,0.0,0.0,283.0,1482.0,0.0
03.03.2025 23:00 - 03.03.2025 23:15,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,254.0,1458.0,0.0
03.03.2025 23:00 - 04.03.2025 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0
03.03.2025 23:15 - 03.03.2025 23:30,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,248.0,1431.0,0.0
03.03.2025 23:30 - 03.03.2025 23:45,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,250.0,1388.0,0.0
03.03.2025 23:45 - 04.03.2025 00:00,0.0,1791.0,0.0,0.0,0.0,0.0,0.0,251.0,1263.0,0.0
04.03.2025 00:00 - 04.03.2025 00:15,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,207.0,1272.0,0.0
04.03.2025 00:00 - 04.03.2025 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.0
04.03.2025 00:15 - 04.03.2025 00:30,0.0,1727.0,0.0,0.0,0.0,0.0,0.0,189.0,1293.0,0.0
04.03.2025 00:30 - 04.03.2025 00:45,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,199.0,1223.0,0.0
04.03.2025 00:45 - 04.03.2025 01:00,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,200.0,1136.0,0.0
04.03.2025 01:00 - 04.03.2025 01:15,0.0,1677.0,0.0,0.0,0.0,0.0,0.0,192.0,1206.0,0.0
04.03.2025 01:00 - 04.03.2025 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0
04.03.2025 01:15 - 04.03.2025 01:30,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,179.0,1230.0,0.0
04.03.2025 01:30 - 04.03.2025 01:45,0.0,1718.0,0.0,0.0,0.0,0.0,0.0,186.0,1189.0,0.0
04.03.2025 01:45 - 04.03.2025 02:00,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,197.0,1167.0,0.0
04.03.2025 02:00 - 04.03.2025 02:15,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,227.0,1169.0,0.0
04.03.2025 02:00 - 04.03.2025 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0
04.03.2025 02:15 - 04.03.2025 02:30,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,222.0,1179.0,0.0
04.03.2025 02:30 - 04.03.2025 02:45,0.0,1644.0,0.0,0.0,0.0,0.0,0.0,217.0,1211.0,0.0
04.03.2025 02:45 - 04.03.2025 03:00,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,223.0,1218.0,0.0
04.03.2025 03:00 - 04.03.2025 03:15,0.0,1603.0,0.0,0.0,0.0,0.0,0.0,241.0,1091.0,0.0
04.03.2025 03:00 - 04.03.2025 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.0
04.03.2025 03:15 - 04.03.2025 03:30,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,230.0,1081.0,0.0
04.03.2025 03:30 - 04.03.2025 03:45,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,211.0,1111.0,0.0
04.03.2025 03:45 - 04.03.2025 04:00,0.0,1524.0,0.0,0.0,0.0,0.0,0.0,204.0,1159.0,0.0
04.03.2025 04:00 - 04.03.2025 04:15,0.0,1449.0,0.0,0.0,0.0,0.0,0.0,233.0,1046.0,0.0
04.03.2025 04:00 - 04.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.0
04.03.2025 04:15 - 04.03.2025 04:30,0.0,1437.0,0.0,0.0,0.0,0.0,0.0,242.0,1015.0,0.0
04.03.2025 04:30 - 04.03.2025 04:45,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,252.0,999.0,0.0
04.03.2025 04:45 - 04.03.2025 05:00,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,232.0,1066.0,0.0
04.03.2025 05:00 - 04.03.2025 05:15,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,209.0,1093.0,0.0
04.03.2025 05:00 - 04.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0
04.03.2025 05:15 - 04.03.2025 05:30,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,188.0,1140.0,0.0
04.03.2025 05:30 - 04.03.2025 05:45,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,172.0,1295.0,0.0
04.03.2025 05:45 - 04.03.2025 06:00,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,179.0,1299.0,0.0
04.03.2025 06:00 - 04.03.2025 06:15,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,247.0,1269.0,0.0
04.03.2025 06:00 - 04.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0
04.03.2025 06:15 - 04.03.2025 06:30,0.0,1391.0,0.0,0.0,0.0,0.0,0.0,253.0,1336.0,0.0
04.03.2025 06:30 - 04.03.2025 06:45,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,272.0,1486.0,0.0
04.03.2025 06:45 - 04.03.2025 07:00,0.0,1382.0,0.0,0.0,0.0,0.0,0.0,247.0,1703.0,0.0
04.03.2025 07:00 - 04.03.2025 07:15,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,125.0,1788.0,0.0
04.03.2025 07:00 - 04.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0
04.03.2025 07:15 - 04.03.2025 07:30,0.0,1438.0,36.0,0.0,0.0,0.0,0.0,0.0,1918.0,0.0
04.03.2025 07:30 - 04.03.2025 07:45,0.0,1407.0,36.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0
04.03.2025 07:45 - 04.03.2025 08:00,0.0,1412.0,36.0,0.0,0.0,0.0,0.0,0.0,1993.0,0.0
04.03.2025 08:00 - 04.03.2025 08:15,0.0,1334.0,28.0,0.0,0.0,0.0,0.0,0.0,1868.0,0.0
04.03.2025 08:00 - 04.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0
04.03.2025 08:15 - 04.03.2025 08:30,0.0,1246.0,31.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0
04.03.2025 08:30 - 04.03.2025 08:45,0.0,1260.0,36.0,0.0,0.0,0.0,0.0,0.0,1905.0,0.0
04.03.2025 08:45 - 04.03.2025 09:00,0.0,1277.0,37.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0
04.03.2025 09:00 - 04.03.2025 09:15,0.0,1318.0,37.0,0.0,0.0,0.0,0.0,0.0,1846.0,0.0
04.03.2025 09:00 - 04.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0
04.03.2025 09:15 - 04.03.2025 09:30,0.0,1423.0,36.0,0.0,0.0,0.0,0.0,0.0,1863.0,0.0
04.03.2025 09:30 - 04.03.2025 09:45,0.0,1441.0,36.0,0.0,0.0,0.0,0.0,0.0,1808.0,0.0
04.03.2025 09:45 - 04.03.2025 10:00,0.0,1435.0,36.0,0.0,0.0,0.0,0.0,0.0,1702.0,0.0
04.03.2025 10:00 - 04.03.2025 10:15,0.0,1293.0,38.0,0.0,0.0,0.0,0.0,0.0,1580.0,0.0
04.03.2025 10:00 - 04.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0
04.03.2025 10:15 - 04.03.2025 10:30,0.0,1153.0,35.0,0.0,0.0,0.0,0.0,0.0,1493.0,0.0
